...1	Bin ID	Bin Quality	Bin Lineage	Domain	Phylum	Class	Order	Family	Genus	Bin Methods	Created By	Date Added	Completeness	Contamination	Total Number of Bases	5s rRNA	16s rRNA	23s rRNA	tRNA Genes	Gene Count	Scaffold Count
NA	3300050821_2581	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Hyphomicrobiales; Bradyrhizobiaceae; Bradyrhizobium	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 Bradyrhizobium	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	57.24	0	5837895	0	0	0	34	6222	510
NA	3300050821_2625	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Hyphomicrobiales; Bradyrhizobiaceae; Bradyrhizobium	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 Bradyrhizobium	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	79.34	0.37	4189949	0	0	0	22	4372	378
NA	3300050821_2801	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Hyphomicrobiales; Bradyrhizobiaceae; Bradyrhizobium	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 Bradyrhizobium	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	58.62	0.86	5902036	0	0	0	32	6276	732
NA	3300050821_4	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Hyphomicrobiales; Bradyrhizobiaceae; Bradyrhizobium; Bradyrhizobium erythrophlei	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 Bradyrhizobium	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	58.62	0	4214052	1	0	0	23	4504	352
NA	3300050821_40	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Hyphomicrobiales; Bradyrhizobiaceae; Bradyrhizobium	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 Bradyrhizobium	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	88.82	1.05	7165571	1	0	1	25	7611	570
NA	3300050821_409	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Hyphomicrobiales; Bradyrhizobiaceae; Bradyrhizobium	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 Bradyrhizobium	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	68.97	2.59	5905248	0	0	0	32	6048	637
NA	3300050821_464	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Hyphomicrobiales; Bradyrhizobiaceae; Bradyrhizobium	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 Bradyrhizobium	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	91.74	0.84	5855930	1	0	0	47	5955	203
NA	3300050821_466	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Hyphomicrobiales; Bradyrhizobiaceae; Bradyrhizobium	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 Bradyrhizobium	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	97.51	0.72	5583182	1	0	1	48	5499	54
NA	3300050821_62	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Hyphomicrobiales; Bradyrhizobiaceae; Bradyrhizobium; Bradyrhizobium erythrophlei	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 Bradyrhizobium	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	64.71	0	5066499	1	0	0	36	5260	310
NA	3300050821_716	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Hyphomicrobiales; Bradyrhizobiaceae; Bradyrhizobium	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 Bradyrhizobium	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	62.41	0	4119664	0	0	0	25	4436	414
NA	3300050821_950	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Hyphomicrobiales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 P52-10	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	64.47	1.03	2929415	0	0	0	23	3175	425
NA	3300050821_2936	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Hyphomicrobiales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 Palsa-892	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	52.06	1.27	1556759	1	0	1	28	1716	179
NA	3300050821_1280	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Hyphomicrobiales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 VAZQ01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	76.75	2.42	4391756	0	0	0	31	4687	536
NA	3300050821_1593	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Hyphomicrobiales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 VAZQ01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	94.12	3.96	6505474	0	1	0	49	6547	355
NA	3300050821_1668	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Hyphomicrobiales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 VAZQ01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	92.67	2.58	4872753	0	0	0	31	4988	324
NA	3300050821_2630	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Hyphomicrobiales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 VAZQ01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	89.93	1.86	4108783	1	0	0	22	4213	364
NA	3300050821_2797	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Hyphomicrobiales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 VAZQ01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	62.07	0	3313065	1	1	0	12	3578	512
NA	3300050821_2809	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Hyphomicrobiales	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhizobiales	 Xanthobacteraceae	 VAZQ01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	61.71	2.69	4364016	0	1	0	42	4789	625
NA	3300050821_1220	MQ	Bacteria; Proteobacteria; Alphaproteobacteria	Bacteria	 Proteobacteria	 Alphaproteobacteria	 UBA1301	 UBA1301	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	83.99	2.17	4346528	0	1	0	34	4722	445
NA	3300050821_1058	MQ	Bacteria; Proteobacteria; Alphaproteobacteria	Bacteria	 Proteobacteria	 Alphaproteobacteria	 UBA1301	 UBA1301	 UBA6038	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	97.68	2.41	3990844	0	2	0	42	4257	140
NA	3300050821_1267	MQ	Bacteria; Proteobacteria; Alphaproteobacteria	Bacteria	 Proteobacteria	 Alphaproteobacteria	 UBA1301	 UBA1301	 UBA6038	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	81.73	1.01	2870330	0	0	0	28	3121	326
NA	3300050821_1626	MQ	Bacteria; Proteobacteria; Alphaproteobacteria	Bacteria	 Proteobacteria	 Alphaproteobacteria	 UBA1301	 UBA1301	 UBA6038	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	86.07	0.43	2885548	0	0	0	35	3066	319
NA	3300050821_1704	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Micropepsales; Micropepsaceae; Rhizomicrobium	Bacteria	 Proteobacteria	 Alphaproteobacteria	 UBA1301	 UBA1301	 UBA6038	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	70.26	0	1657254	0	0	0	14	1829	203
NA	3300050821_1749	MQ	Bacteria; Proteobacteria; Alphaproteobacteria	Bacteria	 Proteobacteria	 Alphaproteobacteria	 UBA1301	 UBA1301	 UBA6038	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	52.23	1.72	2420931	0	0	0	21	2585	233
NA	3300050821_2244	MQ	Bacteria; Proteobacteria; Alphaproteobacteria	Bacteria	 Proteobacteria	 Alphaproteobacteria	 UBA1301	 UBA1301	 UBA6038	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	95.55	0.72	4194340	1	0	0	43	4210	118
NA	3300050821_2618	MQ	Bacteria; Proteobacteria; Alphaproteobacteria	Bacteria	 Proteobacteria	 Alphaproteobacteria	 UBA1301	 UBA1301	 UBA6038	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	80.28	2.72	2515105	0	0	0	22	2700	287
NA	3300050821_2728	MQ	Bacteria; Proteobacteria; Alphaproteobacteria	Bacteria	 Proteobacteria	 Alphaproteobacteria	 UBA1301	 UBA1301	 UBA6038	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	67.46	0.65	2844258	0	0	0	28	2972	325
NA	3300050821_2730	MQ	Bacteria; Proteobacteria; Alphaproteobacteria; Micropepsales; Micropepsaceae; Rhizomicrobium	Bacteria	 Proteobacteria	 Alphaproteobacteria	 UBA1301	 UBA1301	 UBA6038	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	69.92	0.87	2519469	0	0	0	25	2831	344
NA	3300050821_2800	MQ	Bacteria; Proteobacteria; Alphaproteobacteria	Bacteria	 Proteobacteria	 Alphaproteobacteria	 UBA1301	 UBA1301	 UBA6038	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	61.21	0	2183731	1	0	0	30	2425	239
NA	3300050821_400	MQ	Bacteria; Proteobacteria; Alphaproteobacteria	Bacteria	 Proteobacteria	 Alphaproteobacteria	 UBA1301	 UBA1301	 UBA6038	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	66.72	0	2251856	0	0	0	12	2387	226
NA	3300050821_60	MQ	Bacteria; Proteobacteria; Alphaproteobacteria	Bacteria	 Proteobacteria	 Alphaproteobacteria	 UBA1301	 UBA1301	 UBA6038	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	91.3	1.01	3517567	0	0	0	32	3551	132
NA	3300050821_99	MQ	Bacteria; Proteobacteria; Alphaproteobacteria	Bacteria	 Proteobacteria	 Alphaproteobacteria	 UBA1301	 UBA1301	 UBA6038	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	97.9	0	4455369	1	0	0	48	4354	76
NA	3300050821_269	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	NA	NA	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	56.72	0	1408108	0	1	0	24	1423	169
NA	3300050821_1483	MQ	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	87.21	2.12	4223244	1	0	0	40	4277	320
NA	3300050821_403	MQ	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Collimonas	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Collimonas	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	94.21	1.95	5205379	0	0	0	47	5093	231
NA	3300050821_810	MQ	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Collimonas; Collimonas pratensis	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Collimonas	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	70	1.72	4903293	0	0	0	35	4867	348
NA	3300050821_1416	MQ	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Herminiimonas	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	54.48	3.45	3755222	0	0	0	24	3931	512
NA	3300050821_109	MQ	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Oxalobacteraceae; Janthinobacterium	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Janthinobacterium	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	99.59	1.38	6308779	1	1	0	80	5810	12
NA	3300050821_1382	MQ	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Paraburkholderia; Paraburkholderia phenazinium	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Paraburkholderia	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	52.93	2.59	9030539	0	1	1	35	9476	644
NA	3300050821_1501	MQ	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Burkholderiaceae; Paraburkholderia; Paraburkholderia sartisoli	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Paraburkholderia	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	68.97	0	5318566	0	0	0	40	5514	503
NA	3300050821_1903	MQ	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 Rhizobacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	59.99	0.93	2145901	0	0	0	22	2386	419
NA	3300050821_1159	MQ	Bacteria; Proteobacteria; Betaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 VBCK01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	92.08	0.62	4372228	1	1	0	36	4217	326
NA	3300050821_291	MQ	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 VBCK01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	58.62	1.72	2069419	0	0	0	18	2223	333
NA	3300050821_454	MQ	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 VBCK01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	80.33	0	2920126	0	0	0	28	2936	275
NA	3300050821_913	MQ	Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Burkholderiaceae	 VBCK01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	80.25	0.62	3751452	1	1	1	37	3596	163
NA	3300050821_2558	MQ	Bacteria; Proteobacteria; Betaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Ga0077523	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	90.47	3.08	4293316	0	1	0	32	4489	494
NA	3300050821_1035	MQ	Bacteria; Proteobacteria; Betaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Palsa-1005	 PALSA-1003	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	67.78	1.72	3198591	0	0	0	18	3243	368
NA	3300050821_1673	MQ	Bacteria; Proteobacteria; Betaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Palsa-1005	 PALSA-1003	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	78.62	1.72	3250845	0	0	0	32	3351	339
NA	3300050821_2274	MQ	Bacteria; Proteobacteria; Betaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Palsa-1005	 PALSA-1003	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	72.92	1.84	2725727	1	1	1	26	2859	312
NA	3300050821_2841	MQ	Bacteria; Proteobacteria; Betaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Palsa-1005	 PALSA-1003	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	58.81	0	3676594	0	0	0	30	3823	449
NA	3300050821_1733	MQ	Bacteria; Proteobacteria; Betaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 Palsa-1005	 VBCG01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	76.63	1.79	3316621	1	1	1	27	3448	422
NA	3300050821_47	HQ	Bacteria; Proteobacteria; Betaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-39	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	95.5	0.83	5723586	1	1	1	44	5395	232
NA	3300050821_2948	MQ	Bacteria; Proteobacteria; Betaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 SG8-40	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	51.26	0	1363180	0	0	0	20	1509	230
NA	3300050821_425	MQ	Bacteria; Proteobacteria; Betaproteobacteria; unclassified; unclassified; unclassified; Betaproteobacteria bacterium GR16-43	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Burkholderiales	 UKL13-2	 GR16-43	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	54.55	1.3	2062808	0	0	0	17	2314	363
NA	3300050821_51	MQ	Bacteria; Proteobacteria; Gammaproteobacteria; Legionellales; Coxiellaceae; Rickettsiella; Rickettsiella grylli	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Diplorickettsiales	 Diplorickettsiaceae	 Rickettsiella	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	85.08	0.19	1357024	0	0	0	37	1227	72
NA	3300050821_2580	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 SLND01	NA	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	78.54	1.2	1990820	1	1	0	33	2119	179
NA	3300050821_1188	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	92.25	3.5	4485228	0	0	0	42	4244	120
NA	3300050821_1405	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	64.7	2.76	3210394	0	0	0	9	3229	331
NA	3300050821_1570	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	73.72	0.66	2824093	1	0	0	23	2933	388
NA	3300050821_1961	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	50	0	2292468	0	0	0	14	2468	413
NA	3300050821_2598	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	75.03	3.89	3692663	1	0	0	21	3476	316
NA	3300050821_340	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	71.9	0	3662679	0	0	0	26	3731	439
NA	3300050821_420	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	85.48	4.34	4119751	0	0	0	25	4119	346
NA	3300050821_438	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	67.24	0	4599344	0	0	0	24	4442	263
NA	3300050821_530	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	90.7	4.24	4810283	1	0	0	37	4644	257
NA	3300050821_84	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	93.54	3.78	4297406	0	0	0	46	4167	126
NA	3300050821_895	MQ	Bacteria; Proteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	94.22	2.54	3774942	0	0	0	39	3580	143
NA	3300050821_1725	HQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 13-2-20CM-66-19	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	90.68	2.43	3029949	1	1	1	31	2935	196
NA	3300050821_1876	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 13-2-20CM-66-19	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	89.48	1.74	3407888	1	1	0	40	3288	206
NA	3300050821_1984	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 13-2-20CM-66-19	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	67.88	1.63	1842385	0	0	0	12	1926	281
NA	3300050821_201	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 13-2-20CM-66-19	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	65	1.72	2382397	0	0	0	24	2480	364
NA	3300050821_2026	MQ	Bacteria; Proteobacteria; Gammaproteobacteria	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Steroidobacterales	 Steroidobacteraceae	 13-2-20CM-66-19	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	55.52	0	2191817	0	0	0	17	2211	207
